sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
5028,91.4070,90.9984,91.6093,116.3450,90.2938,99.4114,91.6130,115.3425,118.0453,88.9384
5029,88.8619,86.6477,91.3186,114.8541,88.2494,100.6548,85.4289,114.2693,110.7368,90.6516
5030,97.9562,96.2261,97.8281,104.6561,99.9578,102.3217,96.6756,104.3420,105.8925,95.4943
5031,88.8384,86.1264,88.2870,113.4366,86.2862,99.8951,84.3042,113.7534,113.3872,89.6735
5032,94.6791,96.9872,95.4716,107.0810,93.8782,104.3349,95.9942,109.1163,109.0757,101.0513
5033,93.0259,89.7801,89.2927,117.8494,92.9857,106.9596,90.6250,117.8055,114.9982,92.2445
5034,90.7620,92.7208,92.8189,112.5446,92.8600,105.2463,92.7210,112.3987,112.3776,90.6706
5035,96.1799,90.2862,93.1228,115.7673,91.1525,102.3213,91.3258,117.1728,119.9976,91.8340
5036,91.5115,88.3426,92.8217,114.6684,90.8850,105.3118,89.9838,115.2401,116.3934,91.6186
5037,81.6864,84.2958,90.9309,121.0894,87.0791,107.8607,85.4456,120.0460,110.9041,85.3346
5038,94.1074,91.5138,97.0495,115.8530,97.3225,105.1321,95.4084,115.3596,111.7206,94.0066
5039,95.2279,91.1600,92.5350,107.0951,93.9530,103.1066,93.6193,108.3397,107.0534,96.2269
5040,91.4115,91.1406,92.4859,109.2259,93.1848,102.6351,90.8956,110.0869,110.6858,97.1530
5041,86.0625,85.3124,89.8782,117.2895,89.5891,105.9512,88.7778,116.3555,120.2126,86.6724
5042,95.3855,95.4511,96.5061,106.2293,99.6847,98.0523,93.9947,107.1931,106.7208,101.5143
5043,87.0051,84.3761,86.7522,114.7367,88.5720,103.2930,86.0785,113.9259,104.8023,85.9548
5044,94.8526,92.0079,91.4184,110.7647,94.1737,102.0291,93.0658,111.9497,107.3223,94.3128
5045,92.0841,92.1315,92.8694,112.8430,95.6052,106.5160,92.9193,114.8073,118.6382,96.7296
5046,87.8724,88.3961,94.2548,119.7319,94.3607,117.3044,91.1353,122.7143,124.5891,91.9920
5047,94.8739,89.9363,92.3479,108.5001,89.9082,95.9892,89.9275,106.2502,104.5079,91.0017
5048,95.0848,93.8648,92.6165,108.3735,94.3931,97.5351,92.4498,108.4295,111.4078,95.4408
5049,90.9693,90.5621,92.4419,115.0790,94.9962,108.4898,92.3534,115.6344,114.8513,93.2771
5050,80.7165,82.4276,90.7096,126.2931,91.1141,112.5998,85.4600,129.0984,122.1777,87.5146
5051,92.7354,93.9752,93.3778,105.2927,93.4399,98.0399,92.1802,105.3397,104.2214,96.2919
5052,89.4780,88.8089,92.3932,112.7179,93.9804,108.3085,92.1304,114.4843,110.1962,94.5935
5053,88.6853,89.6379,92.7368,106.3590,94.0707,108.1124,93.6398,110.2271,115.1859,94.9371
5054,93.4800,92.3607,93.0720,116.0677,94.1698,102.7886,93.1318,118.2126,115.0460,89.3676
5055,94.9054,95.0728,94.4101,114.2281,95.2249,100.5806,93.5427,113.6836,113.6623,97.1357
5056,94.3414,91.6925,91.9274,110.7084,92.5039,98.4031,91.2010,111.3929,108.3389,93.7105
5057,89.8115,90.7702,93.3896,119.2813,93.1310,105.0766,93.5895,116.0977,114.5175,89.7925
5058,91.5889,92.3205,92.7232,117.0826,97.3516,110.6972,92.3572,116.5626,116.2790,96.0759
5059,88.3198,88.6086,93.0811,115.6795,95.1449,109.3381,90.7160,115.3941,112.7126,96.6826
5060,89.4211,91.9719,94.4995,115.0941,93.5269,108.0673,93.1054,116.2657,114.8705,96.0767
5061,90.2727,90.8215,91.1024,120.7288,95.9399,107.9400,90.9069,119.9065,118.5348,92.7212
5062,94.4875,91.6189,92.5141,107.6635,91.6498,102.3205,91.0348,108.7599,109.7165,92.2764
5063,87.5534,87.2370,87.4420,105.8889,89.6973,96.9847,85.5904,104.1513,103.6076,90.5965
5064,90.1258,89.0263,90.7476,116.3980,91.3548,100.3543,89.0153,114.7203,114.4214,89.5658
5065,85.5426,85.9921,93.0866,117.6106,91.8508,105.8978,89.2696,117.1748,113.4053,91.5355
5066,90.8770,90.8946,93.3750,115.5632,89.8098,105.7538,91.8773,113.9094,116.8777,85.3742
5067,90.6104,88.7083,91.5792,113.3943,89.1039,103.9717,89.4631,112.0093,112.0245,90.7926
5068,93.0347,89.4844,93.5421,117.4127,93.8860,108.4078,92.3408,118.5546,120.8209,93.6776
5069,97.7830,95.7081,94.5181,105.3490,94.5860,102.1621,94.8068,107.5383,110.4325,95.4346
5070,90.4574,88.6027,95.9303,113.6403,91.1814,106.5625,91.2380,115.5888,112.7619,91.8845
5071,91.2109,90.3514,91.8969,107.7240,93.1142,101.7776,88.9307,108.9745,101.6957,93.4806
5072,89.5872,88.9711,92.2130,115.3990,92.4203,99.5615,91.2004,112.4409,105.9480,91.3973
5073,88.5103,91.1965,93.3834,112.1688,96.0469,101.9415,92.3767,112.8333,105.7308,92.7876
5074,93.6116,92.8991,93.5711,112.7328,94.2146,101.3622,92.6517,110.7099,111.6777,93.8679
5075,86.8484,87.1948,88.7822,111.8455,89.8754,97.6792,87.2364,110.9501,110.8312,88.1030
5076,85.7322,87.0394,89.4173,116.0364,92.3333,103.8174,86.7581,116.9289,109.9290,94.9953
5077,91.2986,89.1097,90.5199,109.2572,90.7126,100.8646,88.8972,109.2669,111.9329,93.5348
5078,94.8036,92.7929,92.0488,115.5974,96.2532,105.9914,92.1845,114.3867,117.7430,94.0084
5079,94.6438,91.7511,92.8164,106.1471,90.9954,96.1673,91.7113,105.0111,106.3622,93.9844
5080,93.2368,91.1662,91.2003,106.5437,90.9240,100.5877,89.7516,107.8698,105.8280,93.1463
5081,92.3970,89.0627,92.5827,112.6660,90.9919,107.1499,89.3821,113.8843,109.3229,95.3502
5082,85.3318,84.3078,87.6845,113.8918,89.3485,102.2471,84.5058,112.9810,110.7039,86.1463
5083,90.2263,90.4488,92.1826,113.8166,89.4484,102.8266,90.0930,114.4332,119.3855,89.0131
5084,89.2527,87.4117,93.2232,112.7151,90.7006,106.5867,91.3788,110.5360,104.9277,87.5081
5085,88.2691,86.4504,88.5629,115.5159,88.2499,102.5929,87.3740,116.2490,117.9253,89.3939
5086,94.6327,89.3320,88.9266,108.0971,92.5895,101.2808,90.4989,105.9416,109.5564,91.0886
5087,96.2460,94.6357,97.0689,103.9242,96.4050,106.0453,96.1792,108.0517,106.6055,96.7029
5088,98.4256,95.3002,93.3568,110.4060,93.6138,104.5488,94.8264,112.3184,115.6801,98.2180
5089,88.4728,88.1071,92.9935,111.3852,92.3413,103.0010,89.8640,112.5593,107.0478,91.4213
5090,98.3488,97.0158,91.9745,113.2193,98.8518,105.6896,95.6239,113.0972,116.5217,101.5498
5091,93.3174,90.0890,94.3067,116.6772,93.5206,106.1202,90.9637,115.3991,109.8481,91.4842
5092,94.2840,93.7519,96.7771,108.1412,100.3016,103.0362,96.6306,111.1226,116.1688,99.5769
5093,95.5346,93.9464,94.6878,110.8814,95.9038,100.8238,94.3115,110.7198,108.7693,96.1433
5094,89.9032,87.3894,91.0815,114.1166,89.2720,103.0752,90.2180,111.9045,114.6167,87.3635
5095,91.0073,90.8561,89.9371,115.7823,95.1057,104.7403,89.3869,116.3313,115.4215,95.3193
5096,99.4066,95.3848,97.1043,102.7294,92.0794,94.8899,94.8188,101.6381,104.3600,100.4765
5097,90.9972,90.7707,91.9608,115.4044,92.9163,103.0379,89.7046,115.1747,111.3150,91.6293
5098,101.2255,92.9847,94.4414,104.5981,94.7162,92.6663,93.8036,104.5766,103.3017,98.3456
5099,90.0570,88.7087,90.7761,112.9459,92.7177,101.3001,88.4467,112.4744,109.4733,92.3856
5100,87.5740,89.9116,91.2292,114.1386,95.0435,105.5438,89.8102,113.5471,115.5868,89.9674
5101,88.8617,86.9766,92.0790,115.1557,87.9130,100.6832,88.8328,114.3635,112.0634,89.8332
5102,96.7654,92.6667,93.9933,115.5923,93.1425,110.6635,94.3004,119.8855,123.9421,94.7928
5103,93.8633,89.1385,90.0920,108.7365,89.3715,99.3586,88.7329,109.2239,108.7668,95.6850
5104,93.5041,95.1907,92.5804,108.3884,98.3394,100.2269,94.8106,105.6201,105.7312,100.1073
5105,90.7440,89.7455,92.1076,116.4757,92.5027,100.6668,90.7532,113.0158,114.9222,91.9471
5106,93.6102,92.3786,94.2437,110.3275,94.4272,106.0212,94.9572,112.0906,115.8254,92.3534
5107,96.5034,93.7544,95.8750,112.5322,93.4825,102.0164,94.2270,114.4753,114.1964,96.7908
5108,89.2416,90.2971,92.3014,115.7440,92.8529,103.7977,90.6340,115.5546,115.2991,91.7435
5109,89.9630,88.3362,91.6934,112.3417,90.8746,102.3393,90.5141,111.2575,108.6976,89.3135
5110,90.1545,90.2768,91.5449,110.3300,87.6209,100.8427,90.0913,110.5870,100.8432,89.9024
5111,92.8846,89.1632,91.1383,116.5063,90.8301,97.2403,90.7024,114.3812,115.6900,89.1028
5112,98.8470,91.8638,91.5308,106.8509,91.6254,103.2602,92.7492,108.4628,105.3896,89.3992
5113,91.1945,88.4693,93.4853,120.3151,89.9229,108.3069,90.3473,122.0534,123.7611,89.2588
5114,94.5277,91.5333,92.9709,109.1299,92.9462,100.5031,91.9112,107.8334,103.6422,94.7239
5115,95.1059,91.6642,95.0474,110.2407,93.2061,100.6526,91.5720,109.6896,113.3917,92.7797
5116,95.4824,91.0232,92.0536,112.5601,91.9372,102.0723,89.8419,113.9863,113.4569,95.9488
5117,96.4163,94.8418,93.8735,102.7760,94.7744,98.4063,93.4476,102.5695,103.7251,98.1926
5118,86.5075,83.8008,88.5764,115.7694,86.9415,105.1133,86.0196,115.6186,112.4343,83.4572
5119,91.7376,91.2484,92.9919,110.8285,95.0062,102.6851,93.6046,109.3320,109.7041,94.4390
5120,99.0062,96.3985,99.8103,107.1864,96.6862,103.3549,96.6734,105.7663,110.3209,101.2446
5121,91.3914,88.3093,93.0075,115.0428,89.2222,101.0550,89.8376,114.3909,110.1840,91.0265
5122,89.8978,89.5844,91.5357,111.8239,89.3712,102.8664,91.5710,112.5130,110.3550,90.7173
5123,92.3842,90.7058,90.7248,117.6222,88.5304,100.1767,90.7079,114.6902,111.7404,89.8111
5124,97.9556,92.5016,94.0707,115.2152,96.4164,102.9178,95.1850,115.9300,110.7377,96.9946
5125,90.3445,91.4035,94.5245,114.0548,91.8249,105.0358,93.1401,115.3069,114.2218,90.0508
5126,91.3399,89.6982,93.5241,114.5919,92.1005,103.1595,91.3825,116.2712,114.3284,93.1225
5127,89.9185,86.5695,90.5776,107.0652,88.9280,98.6886,89.0874,106.7402,104.1647,88.6527
5128,92.1570,92.3542,93.6517,110.3206,96.1674,99.2341,93.0075,110.5901,109.8251,94.1713
5129,92.5239,87.7080,92.6163,112.7336,88.7255,99.5683,90.0279,112.9628,113.3753,85.8885
5130,96.1705,91.8859,94.5620,117.5973,95.7018,105.5550,94.8443,116.2869,117.4157,94.4080
5131,92.3330,87.6211,92.6991,117.6447,91.7687,106.3272,91.7428,118.2108,111.2280,87.7613
5132,97.3193,96.7377,95.6243,105.1337,97.4387,95.6383,94.2487,105.9463,101.3463,101.1284
5133,93.4017,89.9532,95.5779,116.3132,95.4041,103.9705,93.0883,116.4091,114.2339,93.6217
5134,90.8555,91.8102,91.2071,114.5120,91.1774,103.8529,89.5799,114.9195,112.5597,93.0509
5135,95.2723,91.9536,95.0154,111.2073,91.8759,104.9272,94.7292,110.0048,117.1569,94.6848
5136,85.2953,85.9316,93.0206,121.9983,87.0962,108.8872,88.3847,122.0618,116.8952,87.0193
5137,86.9210,88.5678,91.1660,114.7235,90.9712,111.0671,91.5539,116.6103,113.0580,84.8812
5138,97.2344,94.2397,95.4937,106.0311,92.8872,99.2605,94.0404,106.5532,102.7622,99.8547
5139,95.6753,95.9469,94.8862,111.5947,93.4683,101.2535,93.1769,111.1962,113.0843,99.6629
5140,93.1780,93.4937,92.7912,105.9712,94.9437,100.5855,93.9759,107.7876,109.4532,96.4525
5141,88.2006,86.2290,91.3367,121.0807,90.4539,105.6948,87.6432,120.4974,115.5883,87.8110
5142,85.4107,85.8226,92.2800,123.1360,92.5113,109.4745,89.2694,124.3124,118.7503,91.0874
5143,93.6360,93.4255,95.3076,117.7127,92.0573,105.2228,93.7531,118.9531,118.4254,94.8117
5144,91.6034,90.3555,92.2621,120.1484,99.4498,108.0649,91.8524,120.4192,117.9850,94.3309
5145,89.1643,88.9184,92.8183,113.5049,91.5387,105.1675,91.0312,112.3329,115.5680,89.5538
5146,96.4845,90.0863,90.3821,113.7722,91.4775,101.5412,91.1230,115.9196,113.4834,94.3936
5147,88.7815,90.3401,94.0362,110.4806,94.8948,102.7291,93.1342,110.9781,116.6842,96.9271
5148,96.7879,93.0586,93.0149,114.0977,98.0869,102.1894,93.8530,111.8267,111.4155,94.4622
5149,97.3631,94.7588,95.3842,104.9651,93.3533,99.6079,95.5266,104.9046,104.8226,96.6049
5150,89.9832,87.1235,89.6202,116.0623,88.9236,108.4663,88.6587,116.5805,114.6712,87.0985
5151,89.1985,88.7437,91.5564,120.1594,90.5690,106.4104,88.8261,119.4921,117.2108,89.2459
5152,93.0943,93.2677,94.0594,109.4140,95.3095,106.5795,95.3956,111.3662,109.4211,94.9782
5153,89.1874,89.0244,91.8578,118.0416,91.7522,110.1929,91.0782,120.2628,121.2529,91.2485
5154,94.5436,95.9944,99.8983,107.9380,96.4692,104.3228,97.7135,104.9141,103.9962,98.4661
5155,88.1020,85.7339,90.0438,119.0209,90.0715,106.4348,87.3899,120.5004,118.8495,89.6709
5156,89.4681,88.0118,90.0170,116.9290,91.2965,102.4198,88.5507,116.6589,110.8315,90.1652
5157,91.4270,90.2003,91.0707,110.3950,90.6403,100.4280,88.8638,111.7203,109.1221,92.9567
5158,92.3731,90.5943,92.0093,110.0404,89.9142,103.4002,90.3345,110.8491,111.5058,94.5588
5159,95.2405,95.0380,93.0015,106.4280,94.2279,100.4462,94.0304,109.5456,107.1418,92.3392
5160,83.6282,85.1808,90.2436,121.1963,87.1098,106.7289,85.4108,123.3619,117.9280,90.5783
5161,94.9971,93.3599,93.2406,110.7338,97.1803,98.9502,92.9711,109.3137,111.7884,95.4943
5162,88.5641,86.0715,90.5889,118.2007,91.2769,103.2268,89.5044,116.6126,113.3898,84.0275
5163,88.2127,88.4785,93.3631,117.0290,95.2625,103.0778,91.5731,115.8909,115.4383,92.6302
5164,85.8040,87.3193,88.3441,121.2851,91.1866,107.7172,86.8317,121.2211,118.4710,87.6009
5165,88.5343,87.3183,92.3837,122.6769,90.8251,114.8865,89.3175,123.8104,117.3127,85.6006
5166,86.7934,89.1820,91.4498,120.1952,94.3331,115.1473,90.6028,123.5217,127.5266,93.1723
5167,89.6321,90.9860,90.8106,115.7109,89.5598,98.7259,91.4610,112.5351,109.4067,90.7907
5168,92.3817,89.1751,92.1078,111.6860,91.1063,99.2002,92.9539,112.5293,106.3180,91.5921
5169,96.0406,92.5307,94.9736,106.7022,93.0836,97.6775,92.3938,107.3398,100.1985,92.0098
5170,99.3827,95.3162,96.2176,111.1893,97.7490,104.7452,96.7605,111.1698,105.7735,97.0546
5171,101.1188,95.2106,97.4205,110.2753,96.9112,107.2789,97.0181,113.4157,114.1016,98.6889
5172,88.1765,88.3146,88.8437,111.0335,91.1704,96.2464,88.4134,111.2773,107.0876,91.7106
5173,87.2003,88.2711,89.1465,111.3763,88.9684,103.1918,87.8592,113.9596,113.5450,90.3292
5174,96.2806,92.2146,94.1561,103.0113,94.3436,96.8661,95.4469,105.1483,98.5508,97.7132
5175,95.4446,90.8622,91.2177,108.9758,91.6208,101.4250,90.2797,107.0617,105.4292,92.6960
5176,88.6481,88.8462,91.4615,117.5873,91.2900,104.4583,90.4277,117.6714,115.6303,88.2728
5177,96.8957,94.5214,95.4132,104.9676,93.0854,99.2144,94.3145,107.9577,106.6757,104.6327
5178,96.2039,92.7664,92.0015,112.0317,94.0021,102.0654,93.3343,111.8517,109.6570,92.1626
5179,95.7550,92.1211,94.4590,108.6144,92.7995,102.6253,92.6124,108.6362,109.0109,96.0982
5180,89.0812,91.7135,90.5301,117.8942,94.3144,104.3160,89.3862,115.7187,117.3449,93.2739
5181,96.7553,91.6385,97.0801,110.8197,95.1642,102.4318,95.0743,113.1723,111.1351,93.7453
5182,89.3034,86.8927,92.6897,120.4098,93.4589,108.0356,91.3670,119.4036,116.0488,87.6298
5183,86.4844,83.7760,89.6187,113.9328,87.4530,110.1874,86.5783,116.3734,114.0060,87.4582
5184,97.7152,91.7309,94.5848,111.6927,94.6219,99.3792,95.1314,111.7493,111.1052,91.0892
5185,95.1033,93.8606,96.2072,112.7121,93.6698,104.2103,95.9955,113.8472,112.0371,94.4511
5186,90.0597,90.0722,93.0810,114.6667,89.6231,100.6231,89.9424,114.6243,110.8385,93.4713
5187,94.4986,93.2747,97.9368,110.9666,97.6300,106.2488,96.7096,111.0229,113.6266,95.9662
5188,86.9043,88.0484,93.6702,120.0344,92.9108,105.8493,90.7386,119.8412,113.4010,90.5492
5189,95.4263,92.4976,91.8265,98.3909,89.6890,96.1610,90.8941,100.2522,96.2533,93.8294
5190,95.2024,92.3639,94.2037,108.2977,94.8764,105.8553,93.7070,111.6702,108.9913,93.9032
5191,88.5869,89.5127,92.0744,118.5171,89.5871,104.2729,90.7952,117.9386,111.9014,90.3853
5192,89.9398,86.9736,90.5829,116.4471,91.2970,102.5068,88.7853,114.2218,116.8360,91.0389
5193,95.6142,94.9265,93.4992,112.5067,94.8976,104.1834,95.3732,111.8357,106.4036,95.9622
5194,88.2560,87.1233,92.9689,113.5827,87.3561,102.8784,89.3935,112.7931,103.9403,88.3221
5195,90.8864,88.1698,94.2670,116.4733,90.3769,101.5958,92.6038,116.9173,115.7092,85.1449
5196,91.4601,92.2195,91.7336,111.9581,95.9190,101.5255,92.8568,110.5116,115.1972,95.0244
5197,97.0501,96.2011,96.8174,106.7153,96.1343,104.6810,96.5728,106.8252,109.8587,98.2245
5198,92.0769,90.3164,91.5079,109.9397,88.5970,99.5524,91.0159,108.7468,111.8945,90.0807
5199,91.9900,91.0983,93.8505,112.1446,93.4505,105.8965,92.8314,114.6391,113.4698,93.3617
5200,90.6772,87.1417,90.4982,114.7549,91.3104,104.5262,89.4648,113.9956,113.6152,85.5810
5201,94.2968,92.3735,94.1416,114.5202,96.7403,105.9816,94.4780,114.2736,112.1557,97.2589
5202,92.7761,93.4578,96.2937,107.1317,92.6772,106.0655,94.5859,107.0287,108.9323,92.3244
5203,89.3117,88.7278,90.1596,113.2578,90.1337,104.9810,90.5478,113.6431,114.2279,85.1646
5204,93.9162,92.4501,92.1606,111.6872,92.0461,98.6080,90.3659,109.8978,104.7910,97.7888
5205,93.5869,91.9678,91.8287,110.0235,94.0235,101.1730,91.7626,109.4436,109.1741,95.0107
5206,93.0638,90.2122,94.4274,108.3950,93.9334,98.5279,94.5415,108.2915,106.8164,92.9188
5207,98.4490,95.3253,97.9791,108.5009,100.2434,105.8307,98.9666,109.5959,110.9782,99.3826
5208,91.8335,89.1261,93.3162,114.9000,92.5282,103.8057,92.3645,111.7547,110.7119,90.9327
5209,87.2825,85.0387,90.8004,117.4074,89.7772,103.6434,89.2958,117.5614,118.0973,86.2023
5210,93.1759,90.8549,95.2926,109.8444,94.4158,101.5926,90.9974,111.7888,111.4296,99.0768
5211,94.5191,92.3557,94.0685,107.8367,94.7515,101.7336,92.4300,108.8826,109.3716,98.0544
5212,92.1826,91.6306,92.9895,117.6924,94.4166,107.2443,92.3193,116.9036,116.6689,95.1770
5213,90.6286,87.5972,92.4272,113.0766,91.3523,105.2551,89.0079,113.9656,111.0632,89.8995
5214,93.8412,91.1059,93.7464,107.4887,91.2711,98.3981,92.6997,107.3493,107.8666,90.9540
5215,96.3640,91.3260,95.8617,111.2494,97.4015,106.3014,94.9615,112.4399,117.3658,94.6331
5216,88.7621,87.0586,89.5015,115.4674,91.8784,105.9041,86.8226,115.8601,109.8359,91.3663
5217,94.1528,91.9806,91.6712,104.3753,91.5886,95.6876,90.9692,103.5749,106.6834,97.7530
5218,94.4903,93.2596,93.8775,103.7650,95.7681,101.0195,95.5449,106.4140,106.0270,97.7891
5219,96.6746,92.8181,91.0157,106.8658,95.5813,100.3183,93.1165,107.6439,106.8580,97.7139
5220,92.5682,92.2546,93.0571,109.5875,90.4939,97.1191,92.4299,107.0418,108.8477,93.3526
5221,89.9883,89.2337,92.2539,118.4701,91.0809,105.4060,90.2433,118.7050,119.9329,89.6210
5222,91.1726,90.7094,93.1265,117.8883,95.7916,108.8915,92.4655,120.3242,118.7807,93.9836
5223,92.7289,93.1267,95.7927,110.9630,96.8620,109.3929,95.3016,114.2009,121.8663,95.2239
5224,88.4352,89.0518,89.7327,112.2985,91.1126,104.8161,88.4514,111.0980,112.7505,87.0716
5225,93.5580,91.8127,93.5262,107.5309,91.1647,103.4709,92.5479,106.6777,105.6032,91.9743
5226,94.1106,95.3747,96.7475,104.8955,95.6003,105.0484,96.9321,106.5071,106.2927,95.8034
5227,87.8210,87.6556,90.3312,115.0467,91.6313,100.7526,88.1658,114.5777,104.8621,89.8730
5228,90.6628,91.9582,93.6478,110.4922,93.2529,103.9078,92.1433,111.7426,108.3994,90.3384
5229,88.6740,89.0964,90.9632,115.4600,90.8218,104.8782,90.7109,116.6382,112.5867,86.3332
5230,91.9991,91.7911,92.2134,110.8543,93.1711,105.1036,92.4708,111.6165,111.3363,94.0472
5231,95.1889,94.2107,94.8734,114.0252,96.2876,106.7060,97.2501,113.7496,112.1748,95.0387
5232,97.7399,93.1561,91.9467,109.4589,92.6836,102.0762,92.1256,109.6292,112.9570,96.2559
5233,91.9025,89.5446,93.5584,116.5198,92.5475,107.7194,92.8752,117.1624,117.4728,89.8393
5234,91.4107,90.0018,93.6214,115.4485,90.7473,103.9987,92.5910,116.6671,114.7698,90.6833
5235,90.3226,93.6823,95.7240,117.6060,93.7979,105.5639,94.3616,118.6617,114.3886,95.3867
5236,86.9833,86.3864,89.7769,113.9712,88.3412,102.2588,86.9992,113.6811,108.3580,93.4698
5237,87.2932,89.5196,91.8561,118.8973,95.6817,109.4624,91.0268,120.4275,118.9060,94.0815
5238,88.6399,89.9793,90.8671,111.1172,89.3108,100.0553,89.8922,110.8678,106.5183,92.5190
5239,92.5452,88.3899,92.5396,115.6877,90.6741,103.5145,89.6377,114.2299,114.5222,90.0635
5240,92.7754,88.9479,90.6762,110.7202,88.9480,101.5501,90.4277,110.1354,106.6849,89.7572
5241,86.8219,87.9965,91.3975,115.8082,90.0401,103.8985,88.4872,113.1657,110.3125,89.6082
5242,93.0606,91.9961,93.4473,111.9586,94.0394,104.7497,91.2329,113.3368,115.4584,97.3116
5243,95.9793,92.8890,98.6707,109.6209,95.0239,102.7475,94.8871,109.6294,107.8763,97.2430
5244,94.7293,92.4228,93.4625,108.2928,92.2383,98.6711,92.9437,109.3979,103.8143,92.0109
5245,87.1613,85.9047,92.0746,117.6109,93.2145,108.2530,88.3058,117.8591,114.1764,89.4686
5246,92.4244,95.3687,96.9707,107.6461,96.3430,103.5405,97.0250,108.4294,105.6913,98.3085
5247,89.6965,86.8578,90.1893,114.1954,89.0142,99.7649,87.5809,112.7021,107.6054,89.2038
5248,99.6290,96.8040,96.0289,101.6771,95.2423,94.6124,94.5620,102.7311,103.1200,104.6902
5249,86.9540,87.4983,94.3170,122.5616,91.7191,109.6930,90.9848,123.2911,118.8090,89.4922
5250,100.0872,96.0814,94.3128,106.3025,94.4695,99.9702,95.3278,106.1488,109.2239,99.1889
5251,86.7583,89.7403,95.4814,122.0039,94.2553,107.4429,91.1472,121.7990,120.0969,97.0115
5252,92.8171,94.4129,92.0331,110.4220,96.2213,98.1698,92.2172,109.0382,109.9466,97.4290
5253,95.1043,93.2969,92.6940,104.6223,96.5040,97.8920,94.1142,106.7766,105.8761,98.7978
5254,90.7371,87.7373,92.7079,120.3266,89.9837,104.8483,90.0942,119.2782,116.0948,90.4829
5255,89.2509,86.4983,93.0268,111.6766,90.4771,100.3670,89.7005,113.3738,112.1940,90.2724
5256,95.6093,94.3174,94.8658,107.5335,93.3320,98.0545,93.9487,107.6269,108.0609,98.0246
5257,94.8226,90.3837,92.7257,118.3800,94.0347,106.1651,93.3199,119.4849,118.1133,92.1623
5258,102.8963,96.7725,95.3467,107.1149,100.4924,102.2390,95.9494,108.4570,108.3315,104.0841
5259,94.7359,90.1921,93.4968,106.4134,92.4437,99.0624,93.1051,107.2618,106.4093,94.4161
5260,93.6019,92.4823,93.3588,109.0700,95.9982,99.5456,92.7638,110.5857,110.6088,93.4196
5261,87.1005,83.7782,88.3644,116.0347,86.4689,102.7332,86.0647,116.6158,113.6329,88.0565
5262,90.1582,91.1008,91.9363,112.6336,91.6927,98.9919,91.1976,111.2097,110.8551,92.4275
5263,96.6106,94.1006,93.4425,111.7380,97.3476,105.4052,93.6422,112.4307,117.3067,98.3025
5264,88.8667,87.5647,92.8385,112.5986,90.3248,102.7811,89.5881,112.0702,111.4765,91.1314
5265,86.9210,88.5678,91.1660,114.7235,90.9712,111.0671,91.5539,116.6103,113.0580,84.8812
5266,89.8773,85.4943,88.6572,111.9329,89.9207,101.0920,88.1615,109.8200,110.4278,85.1691
5267,93.8553,92.9031,96.2853,114.4444,94.3236,105.0626,95.5155,114.2735,111.1885,96.4743
5268,94.9853,93.3548,97.3502,106.9780,95.9102,103.7664,94.2182,109.0175,106.6361,98.2511
5269,83.1653,85.4285,91.2392,116.8467,87.0400,106.1551,85.6873,115.3590,119.9257,86.7342
5270,93.1089,91.1888,95.8612,115.7976,93.6186,107.0513,95.0614,118.2007,116.7212,93.7790
5271,91.4145,90.8417,92.3453,112.2297,93.3628,104.6537,91.7094,112.0304,113.2669,90.1644
5272,85.7219,85.0849,88.7057,114.4363,88.5334,101.5374,85.6770,111.4880,109.9048,86.9087
5273,89.1403,88.5212,91.8735,113.7495,91.9982,103.3980,89.4055,112.9241,110.8161,92.7624
5274,88.9096,86.2119,93.5349,121.8544,92.7264,110.8433,89.1443,124.3237,124.4758,91.3393
5275,88.2445,89.6943,92.4956,113.4696,92.9413,105.5621,91.4442,113.4428,118.3130,88.7339
5276,93.6935,91.7878,94.0807,112.4308,92.5413,104.9943,92.3722,111.7943,112.1019,94.3464
5277,95.7311,94.0576,93.1674,105.0062,93.9708,98.6429,92.0284,104.8155,108.9954,98.8002
5278,88.6882,87.5242,89.0621,112.8405,92.4094,105.0162,87.6752,110.9437,113.6909,86.0404
5279,93.1904,92.5458,95.7025,103.9554,89.6729,97.9243,93.4120,105.2840,106.5222,94.4269
5280,89.6326,88.0416,92.4237,119.8086,90.3605,104.0086,89.0797,118.1214,116.8562,90.2203
5281,91.5815,90.6766,93.0307,117.9343,92.4386,106.2635,90.1403,120.4363,120.2523,94.6534
5282,95.7666,92.1015,90.9941,111.7464,91.8885,100.8567,92.1213,110.1338,109.3089,90.0515
5283,90.4136,87.3323,89.6601,115.0101,91.1872,108.9214,89.7110,115.5352,112.1929,85.4350
5284,92.7323,88.6587,88.2910,112.1698,90.4234,96.5335,88.9285,108.2744,104.0754,89.7458
5285,90.0957,88.5973,92.8141,108.2558,93.9224,104.5385,90.5139,111.6190,105.7452,91.6797
5286,90.5541,89.4645,92.4772,118.0503,91.0737,103.9347,92.1939,116.9904,118.3019,88.4797
5287,89.9395,91.0306,92.9561,114.5140,91.4582,101.9109,91.5472,115.8485,117.3560,95.9481
5288,85.4266,85.2022,89.3699,120.0286,88.3962,107.5342,85.3850,118.4509,118.9057,87.4939
5289,87.4369,89.2188,92.2450,117.0210,91.9370,107.1767,90.5151,117.7733,109.4158,88.4729
