sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
4942,86.1090,86.7139,92.7562,124.7387,93.3775,109.6637,89.8715,123.6429,114.4946,91.2741
4943,95.7240,92.0802,95.1315,107.9695,92.8012,99.7009,94.0073,107.6992,107.8046,91.7311
4944,95.4023,93.3616,94.1641,107.9155,93.9505,102.7506,94.9080,107.6681,103.0249,92.5707
4945,94.2597,95.5829,94.6231,110.4190,96.4841,99.8942,95.9799,109.9624,104.5239,97.7264
4946,100.1373,95.4194,97.2885,103.5973,93.7768,96.8031,96.0287,104.8239,101.8472,100.2539
4947,94.4358,93.4495,94.7463,108.3148,91.5778,103.2221,92.3625,110.0332,104.6926,97.1061
4948,85.5842,88.0665,92.3285,120.4513,93.9467,105.8219,88.3035,118.7490,107.8397,93.5247
4949,92.3819,94.1682,94.3259,118.0713,96.9109,106.2945,95.9605,116.9052,118.7904,94.4492
4950,93.7916,89.9136,92.2649,115.7389,95.0863,97.7077,90.3053,116.9909,105.9721,96.0122
4951,97.0611,96.1933,97.0238,99.5426,95.1722,97.0238,95.8187,102.3451,99.0452,97.1029
4952,88.9896,89.9928,92.2810,113.9019,93.9008,106.2083,90.9412,116.0145,108.0572,92.7147
4953,89.2824,91.0051,91.9285,118.6430,95.4043,109.0754,91.5580,117.9146,114.4306,95.6181
4954,95.6145,94.5252,94.3818,111.2340,96.0743,104.5792,95.5511,112.0808,104.4456,98.2248
4955,91.6818,88.3126,92.6954,116.8262,92.1945,105.2596,90.3359,118.9479,115.0205,91.0076
4956,87.9816,86.2095,90.4792,114.8312,86.8278,108.0180,87.6950,113.5893,108.6779,84.7853
4957,91.4709,91.3873,93.2887,121.0485,97.3940,110.3112,91.7827,122.2900,117.5405,98.0540
4958,84.1592,87.6637,91.1553,120.2793,90.8329,105.5558,88.9890,119.3567,108.2951,88.4006
4959,91.5549,92.4339,90.9361,110.4429,94.8733,100.3119,93.1478,110.8491,109.1700,93.6546
4960,93.9731,91.8109,92.7098,115.2593,93.9165,104.5542,94.6525,113.9826,106.3692,90.7766
4961,87.4163,86.4937,90.9858,119.9952,91.0865,104.0241,88.8957,119.3932,115.4365,85.1026
4962,91.8262,91.6205,94.8337,115.2929,93.5629,103.2204,92.8268,115.2172,113.9052,92.5922
4963,97.4691,94.6734,96.8514,104.3235,93.6733,98.0178,96.1374,105.0847,101.5404,96.9796
4964,92.6653,88.8115,94.4249,115.3601,94.9853,102.2056,91.7468,113.4968,108.8316,89.3279
4965,95.2895,95.0848,97.5205,110.2934,99.4464,103.8558,96.3711,110.2716,106.9535,100.2543
4966,91.6934,90.3894,92.3232,118.8437,92.2832,102.6009,90.0422,117.5829,111.8865,91.1817
4967,99.5314,97.2944,97.2580,103.3880,96.4040,100.4025,96.8238,105.0973,103.7132,105.2512
4968,98.1270,94.5296,98.7420,107.7460,94.2187,98.1066,95.9740,107.9577,101.5783,97.4756
4969,87.4043,87.0717,91.4063,120.9008,90.6109,107.0770,89.4282,121.7763,114.7551,88.5605
4970,92.7024,91.0399,92.7380,121.8724,96.4132,110.8304,93.8055,123.2006,120.0993,94.7772
4971,91.4561,90.3383,96.2617,117.8083,96.0302,106.4251,93.6145,116.7733,111.6333,92.0396
4972,90.3749,91.6078,94.8992,116.6325,95.0301,108.7045,93.7853,117.3132,113.9678,91.2570
4973,90.8798,91.6234,92.6113,111.0782,93.8174,105.1256,93.7811,111.8870,107.3922,90.7652
4974,92.1858,89.9934,91.9152,122.7186,93.4721,108.4833,90.5423,123.6260,115.3552,91.3324
4975,97.7578,94.1942,95.8804,111.4197,96.4095,106.1948,96.7094,113.0376,111.4986,97.1160
4976,91.6343,88.7945,91.4091,117.9173,94.3264,106.3225,90.7115,117.9755,111.0585,93.6798
4977,94.9634,91.6047,93.7835,113.6996,92.6378,103.5223,92.4992,115.0374,109.3485,91.6505
4978,95.6856,94.5184,98.2403,112.1085,96.9360,104.0084,94.9843,112.5485,106.6622,96.5377
4979,92.8217,91.9934,93.7490,114.4137,93.8199,105.9152,93.8602,113.8161,111.6562,88.3349
4980,94.0385,93.1341,97.5751,116.8608,96.2936,112.7003,96.0259,119.2744,115.2262,95.9923
4981,100.3502,98.3947,95.5043,103.5267,94.5301,97.8008,94.2300,104.6256,105.1706,106.1912
4982,90.3565,90.4684,94.0255,115.9955,92.1489,106.1605,90.9468,116.4714,111.0106,93.4376
4983,87.0335,88.0087,93.4422,111.1611,90.8793,100.1510,87.5681,111.5075,104.5408,92.0653
4984,90.3519,89.8600,89.9421,116.3209,92.1718,102.9096,89.2114,116.5279,110.3365,93.8578
4985,97.7795,93.2382,93.1651,118.7418,97.9621,109.0010,92.3226,120.0159,117.4481,94.0662
4986,86.8817,88.9402,90.9607,120.4132,90.7278,107.7327,88.7864,118.8320,114.9859,89.1317
4987,102.8756,97.1837,94.2221,103.7076,96.1403,98.1227,96.7940,104.6540,103.0612,98.3280
4988,94.0959,92.4106,92.3559,113.6446,93.8731,109.2593,93.6483,116.1408,116.9547,93.5102
4989,86.5407,89.4795,91.8611,121.4354,93.3471,109.6677,91.3005,119.5777,113.6069,90.3835
4990,93.6208,91.8349,94.2035,113.1958,95.6201,105.2565,92.1134,113.4733,113.2881,92.7910
4991,93.4315,95.2383,95.4061,115.5687,98.1166,108.6632,95.4378,116.6847,119.3390,97.7673
4992,98.2751,95.1309,95.6846,110.7935,94.5166,102.6995,95.9271,111.9346,109.3299,99.1173
4993,94.0647,95.6161,93.8157,111.0860,100.2107,111.1142,97.6857,113.5327,114.5178,95.3888
4994,93.1291,91.0077,93.9841,117.9106,94.2590,109.0534,94.4024,118.9235,114.1709,90.3572
4995,88.3550,87.8000,91.2044,112.4865,86.4349,102.6046,87.9991,110.4838,106.9871,88.3848
4996,93.3741,90.0956,91.8075,109.5636,90.3779,98.3066,91.8451,108.1949,101.7514,89.6302
4997,86.3296,87.0692,92.3801,127.2303,91.1393,110.2982,89.3322,127.1029,114.4387,88.2483
4998,98.3423,94.2061,94.0890,107.5080,94.0698,100.5973,93.6477,109.0398,106.8935,97.9541
4999,91.4532,92.1232,92.9797,114.4830,92.0609,102.7049,90.4406,115.3144,111.8900,94.9749
5000,93.6403,92.2921,96.6701,118.4460,94.3136,108.2171,93.2737,119.7511,114.3918,97.3080
5001,91.6258,88.1411,94.7454,115.8497,90.2159,106.8478,92.5688,115.3997,111.4063,88.0184
5002,86.4944,87.3679,90.7248,124.3528,91.5222,113.0794,88.0390,125.7148,119.6840,85.7253
5003,101.0805,97.2841,95.9471,111.2961,100.9893,102.2188,96.8715,112.3188,109.9585,99.6048
5004,95.4647,92.6339,94.8594,116.8641,98.3196,104.8967,93.1560,115.8175,105.9767,98.4772
5005,89.4917,88.0330,91.6212,123.1289,94.1813,111.8502,90.9077,123.4369,119.2407,90.5741
5006,93.6408,89.8673,91.6721,114.2298,91.9253,103.0652,91.4861,114.1920,108.2971,90.8830
5007,90.0719,89.8015,94.4579,118.7956,95.4182,108.8755,92.4878,120.0036,119.0645,91.6713
5008,86.7303,86.0493,92.6408,120.1586,89.7251,103.7531,87.8781,119.7048,111.9281,87.8610
5009,88.2060,89.5006,92.4448,115.2460,92.5247,111.8456,92.9897,117.0413,114.2070,87.1566
5010,98.4903,93.2941,91.9420,109.1461,92.9498,100.8302,92.4588,109.1851,110.9165,94.1406
5011,97.5701,92.8606,94.6996,113.3806,95.1103,103.5596,94.7310,112.9984,105.8270,93.1995
5012,102.6338,98.8596,97.6484,95.5162,94.7985,95.4720,96.4557,97.5751,99.1102,102.9122
5013,92.0635,92.3730,94.3136,110.8175,92.1884,104.3751,93.7915,112.3947,108.4053,93.3154
5014,84.7983,85.2103,89.4059,124.0642,91.2120,106.8751,85.9826,124.4713,112.8359,88.9532
5015,96.4451,94.9772,95.6352,111.5936,95.0556,103.2639,95.1394,109.6932,106.8662,93.3104
5016,88.8694,88.8285,93.7779,121.1824,93.1695,107.5901,91.9199,121.6832,111.3237,90.7005
5017,80.9746,82.7482,91.7104,129.7737,88.4499,111.6396,86.8058,127.3026,117.4203,81.7667
5018,92.4296,90.7101,90.8523,113.0113,89.7224,100.0561,89.5995,111.2606,108.8482,89.3126
5019,95.8010,94.3955,96.6332,105.3615,95.6786,97.3810,95.4959,105.1949,99.0284,98.2739
5020,99.6229,95.6457,98.0804,111.3279,100.1744,106.9395,97.6634,112.9957,113.3513,97.4694
5021,95.1974,91.5511,93.4029,115.1753,94.5340,103.9087,92.8028,114.1478,114.1080,91.2231
5022,94.3464,91.3992,92.2328,108.6196,92.6420,103.7770,91.6393,108.2261,107.4786,92.2247
5023,81.5251,82.2212,90.0745,126.6556,89.3199,110.1355,84.8374,124.7859,116.3302,84.0283
5024,95.9078,93.9794,96.3766,101.5668,93.2501,96.4524,94.3329,104.1321,99.5673,95.9113
5025,92.3412,90.7384,89.8983,114.1512,90.9136,103.1532,89.6498,114.5823,109.5781,93.6173
5026,89.4768,89.4064,91.0688,118.2660,91.4673,107.5318,89.0212,117.5324,117.8588,90.3041
5027,91.9282,93.2199,95.4939,116.4057,94.2057,105.7800,96.0445,117.4643,118.2252,92.9297
5028,92.9507,92.2217,93.3174,114.9337,91.3402,100.1765,92.7392,114.5981,115.1820,90.2814
5029,89.5098,87.9714,92.4908,115.9847,89.9853,103.5983,87.0275,116.5228,109.9835,90.2634
5030,98.6266,97.0781,97.6534,105.2434,98.5819,103.5654,96.9662,105.3156,105.6383,95.8164
5031,89.2996,87.5523,89.3815,115.6203,87.4933,102.4533,85.5706,115.6650,113.4350,89.7017
5032,96.5568,96.9503,96.7749,107.1087,96.0148,105.0129,97.0961,108.5346,110.7698,100.4398
5033,94.3233,90.7927,91.2938,117.7023,94.0163,108.6586,92.0077,117.4210,113.9725,93.9954
5034,92.4657,93.6374,94.2662,113.6077,93.6272,104.6978,93.6825,113.8040,115.0414,92.5336
5035,97.7064,92.7190,95.5065,115.1384,92.0038,103.0145,93.1626,116.4483,117.0939,92.8083
5036,91.9858,90.2578,94.0063,117.2322,91.3978,104.7675,91.2493,118.1803,115.5794,91.7640
5037,82.7731,85.2748,90.6769,123.9578,87.8335,108.9514,86.1111,123.8077,112.3581,86.7219
5038,94.2548,93.1007,97.7469,114.5028,97.0139,105.2619,95.7695,115.0759,107.5056,94.9012
5039,96.4228,92.8919,94.4678,108.4056,94.8288,104.0906,94.5281,110.8447,108.9737,96.5739
5040,93.1474,92.4462,93.4623,109.7131,94.2979,103.2005,92.6235,110.6960,106.6230,97.1973
5041,88.6910,86.6821,90.9520,118.1150,89.9871,105.6565,90.4473,116.8536,115.2994,87.7720
5042,95.9380,95.7774,97.8079,105.7707,99.2370,102.3014,95.7448,108.2802,105.4480,99.8593
5043,88.1297,86.3173,88.2068,115.8881,89.6479,104.6767,87.3217,114.8897,109.6435,88.3131
5044,96.6549,93.2670,92.8486,109.2853,94.6116,103.4510,94.5209,112.2408,106.1784,95.5171
5045,92.9417,93.9160,93.5344,113.7282,95.3729,107.0296,93.1957,116.5516,114.6827,96.0160
5046,88.6763,88.9436,95.3091,122.4650,94.7323,114.6377,91.9515,124.4289,125.0752,91.9531
5047,94.6368,91.1452,93.9860,108.7824,91.6690,99.2913,91.8757,108.8868,105.3815,90.4692
5048,95.0115,94.4144,93.8127,108.4849,95.2771,98.3040,93.9727,108.9482,108.4988,97.1030
5049,92.0295,91.5900,93.4159,113.8231,95.1893,107.1086,93.1610,115.8403,111.5914,92.6046
5050,81.7914,84.1997,90.5906,128.9935,91.4872,110.8853,85.9695,130.0698,117.5984,88.8771
5051,94.0609,95.2429,95.4879,106.5209,95.1286,100.0082,94.1817,107.1391,103.8185,96.9231
5052,90.4660,90.2016,93.5414,116.7854,95.4281,110.6225,93.2045,117.4366,112.9632,94.1662
5053,89.6734,90.8260,94.2410,109.7041,94.8954,108.3708,95.2437,113.6400,111.5088,94.9476
5054,95.0084,93.7470,94.7262,113.7812,96.5349,103.5153,94.6256,115.5558,110.1739,91.2904
5055,94.2056,95.0249,94.4321,111.8304,95.6478,99.8785,94.3762,111.0341,109.7638,97.5345
5056,95.0450,92.9593,92.9488,112.4890,93.3995,100.1541,91.9739,112.6178,107.6655,94.6339
5057,91.1711,92.4829,95.1172,116.8275,94.7887,104.2205,94.7630,115.0018,111.3120,92.6379
5058,91.5763,93.1019,93.7341,118.5351,98.5019,111.1718,93.0994,117.4482,115.5433,96.3076
5059,89.0307,90.8205,93.6975,117.8612,96.8295,110.9543,91.7458,118.0103,111.0460,97.3989
5060,90.4539,92.0893,94.7953,117.1258,93.9136,106.8474,93.4114,118.9923,111.8309,95.4924
5061,91.4908,92.1105,92.4508,124.7876,95.6134,108.5938,92.1803,124.3955,119.7525,93.6020
5062,96.4867,93.5029,93.4114,107.4693,93.2396,103.6170,92.8281,109.0132,108.0080,94.2079
5063,88.3643,89.4315,89.8500,109.5761,91.1850,98.6233,87.8109,106.8735,106.3670,90.3080
5064,92.0982,90.6085,92.4513,116.0052,92.0693,100.7561,90.9767,114.8814,109.8091,92.3598
5065,87.0146,87.5409,93.7524,121.8002,92.9022,107.4080,90.7395,120.7021,112.7181,92.2555
5066,92.1841,91.8010,94.4625,115.9233,91.0819,105.8358,92.9529,115.2316,117.0290,88.4650
5067,91.5497,90.5836,93.2957,113.6387,90.2701,104.0057,90.0004,114.1878,113.1105,91.9380
5068,93.9717,91.5929,95.4880,115.8950,95.0648,108.3200,94.2111,119.0820,119.0251,93.4413
5069,98.2692,96.5885,94.8467,108.4048,95.0166,102.7223,95.3567,109.4108,110.4076,95.9992
5070,91.6061,90.3959,96.9914,118.4536,92.8003,109.5443,92.7305,121.8908,117.2886,92.9906
5071,93.3635,92.7061,93.1842,110.9953,96.3319,105.1546,91.1875,111.2018,102.2191,97.0945
5072,91.4724,91.1288,93.3177,114.3603,93.2847,100.1301,92.0530,112.0343,104.0933,90.9599
5073,90.0782,92.5742,94.4982,113.0797,97.2711,102.0427,93.4254,113.9184,106.8925,95.4739
5074,95.3900,94.1832,94.4873,111.6878,93.4497,100.8265,94.0347,110.7926,109.9702,93.9826
5075,89.6194,89.2250,91.8583,111.7375,92.4647,99.2573,89.6576,112.2211,110.5888,89.6808
5076,87.5941,89.2018,90.3424,116.9742,93.3597,103.6821,88.2819,116.6672,107.9206,95.7233
5077,91.8557,90.5108,92.1577,110.4287,91.7261,99.4708,90.2262,109.1878,108.0757,94.7346
5078,95.5957,93.3547,92.1231,112.4953,95.7963,104.4937,92.9058,114.1989,112.6558,93.9587
5079,95.4041,92.7010,94.5234,105.3914,93.1648,100.5495,93.3345,105.8459,106.0378,94.8933
5080,94.0982,92.1816,92.4332,108.3875,92.6443,101.2585,90.9856,109.3192,104.6331,94.7337
5081,92.9749,89.7025,92.6290,117.2763,91.7591,107.9999,90.0372,117.5326,110.9204,94.1121
5082,87.4811,86.0896,88.8682,117.7943,89.6549,103.9333,85.4956,117.1726,112.6423,84.8069
5083,91.6068,92.2605,92.9514,115.5367,91.8164,103.8688,91.6118,115.7320,116.1347,90.9041
5084,89.6338,87.9425,93.4462,111.8594,91.0444,106.4808,92.0701,111.8934,106.9524,88.9466
5085,89.1846,87.4270,89.9291,115.9356,89.1826,103.7705,88.6209,116.7540,115.0190,89.3509
5086,95.1788,91.8951,90.5454,108.7574,92.9202,101.4516,91.4661,108.6269,110.4821,92.9162
5087,97.4855,95.5296,98.1068,106.4793,97.6758,107.6774,97.4235,109.7757,108.9158,98.6473
5088,100.4860,96.0340,95.5837,112.4474,95.6647,105.8083,96.6012,113.1849,113.9535,98.8640
5089,89.7542,88.5015,93.5148,111.8759,91.9528,104.0912,90.2689,113.6815,106.3570,90.3855
5090,99.5545,98.1957,93.5839,116.7289,100.6744,108.1069,97.0943,117.2188,118.5084,101.4747
5091,93.7244,91.0748,93.9792,116.7081,94.0809,105.0284,91.4766,115.7869,108.6815,92.9158
5092,95.0015,95.8130,97.2484,107.4770,99.1736,103.7261,96.5409,111.3210,111.7418,100.3224
5093,98.1343,95.7930,96.3844,113.3797,96.5261,101.0968,95.7409,112.4245,108.0725,98.6197
5094,90.8899,89.5975,92.6562,116.5424,91.6621,104.9818,91.4473,115.4113,116.4211,89.0526
5095,92.2014,91.8542,92.2606,117.3325,96.3362,105.4259,90.8351,117.4929,113.9380,96.2017
5096,100.5998,96.5878,98.1059,101.3284,93.3554,96.1389,96.4320,102.6602,103.2526,99.6660
5097,91.5261,91.0294,93.4099,117.7117,93.7835,103.1325,90.5402,116.4052,111.3479,92.5705
5098,101.3444,96.0197,95.7000,104.2537,96.5581,93.5314,95.1317,104.3032,100.8417,99.6367
5099,91.1896,90.0588,91.2781,115.2339,93.3277,102.3208,89.2637,115.0961,109.4392,94.2360
5100,89.8979,90.9240,93.5648,116.3460,96.0723,106.6184,91.8063,115.2599,113.9189,90.4812
5101,90.4297,88.8621,93.6724,114.6370,89.1177,100.8811,89.9469,114.5319,110.0515,91.2371
5102,98.1802,94.2208,95.7628,116.4726,94.2299,111.2928,95.5876,120.4228,122.4913,95.2148
5103,94.2702,89.7825,92.3155,113.8826,91.6999,100.5719,90.5380,112.1439,110.0680,96.2549
5104,94.5811,95.8794,93.5976,105.9213,99.0630,99.2036,95.9377,105.1898,102.2326,99.7046
5105,91.9412,90.7730,92.9665,116.3502,93.1809,102.3282,91.6687,114.2664,112.9099,90.9153
5106,94.6046,94.2676,95.5520,110.2935,95.8290,105.4013,96.2583,111.5457,111.4054,93.8309
5107,97.0323,94.8514,97.4662,113.2491,93.7149,104.2748,96.1007,115.6609,114.6345,96.7391
5108,90.4510,91.3400,93.5661,115.7441,92.7733,103.9538,91.6611,115.6188,110.2087,91.7779
5109,91.1318,90.7411,92.2580,115.5942,92.4871,106.0882,91.6404,115.4629,110.1051,90.7161
5110,90.5886,91.3461,92.4410,112.2661,89.9073,101.8008,91.2252,112.3750,103.0055,92.1043
5111,93.3008,90.6774,91.6443,112.7868,92.0589,99.7046,91.9972,113.9518,114.4468,91.0908
5112,99.5724,93.2076,93.4651,109.9219,92.1567,103.8758,94.8604,111.3691,109.0559,89.2284
5113,92.9482,90.1785,94.0680,120.8171,91.1547,108.2069,92.2908,122.3563,120.4221,90.0188
5114,96.3548,92.9076,94.0565,108.9456,93.7071,103.0356,93.8635,109.4140,103.0810,95.4706
5115,95.3823,93.3355,95.8748,111.7141,94.9060,102.3617,93.0435,111.2998,112.7181,94.4844
5116,96.1705,92.7477,93.5262,114.7490,92.9296,103.2509,91.7911,115.2397,110.4177,96.0512
5117,96.6446,96.8072,94.7853,102.9758,97.5651,101.1895,95.1740,104.0527,104.5433,97.2835
5118,87.5109,85.5986,89.9647,121.7996,88.8603,106.6651,86.8223,120.4873,116.4210,85.7971
5119,93.0787,91.9607,93.8634,112.7699,95.6467,104.8510,94.7944,112.1566,113.0010,92.4680
5120,99.2270,97.4938,100.9175,107.5671,96.6977,103.3996,98.4112,107.0917,106.1957,102.9197
5121,92.4352,89.8384,94.0306,114.3663,90.6740,102.3939,90.8411,114.2273,110.2261,91.4512
5122,92.0400,91.0138,94.0409,115.2785,92.0338,106.2284,93.6210,115.1513,112.0493,92.1280
5123,94.2395,91.5152,91.5462,117.9969,90.9937,100.5347,91.7584,115.6586,109.8984,91.0702
5124,98.6543,93.5912,95.3329,114.3582,98.2976,105.0208,96.3664,115.3897,110.3749,97.8822
5125,91.9039,92.7363,95.4942,115.1399,94.0405,106.1293,94.0681,116.0530,114.0136,92.5811
5126,92.5033,90.3928,93.9075,114.9138,93.0249,104.6472,92.3489,116.5773,112.2547,92.7976
5127,91.5178,88.4787,92.3895,110.3401,90.9832,102.2262,91.0015,109.6565,106.7808,90.0455
5128,93.5168,93.2814,94.6820,112.4659,95.7038,100.8821,94.3008,111.1268,111.2054,94.6616
5129,93.3177,88.7102,93.5201,114.3259,91.2946,100.3100,91.0438,114.8296,111.4154,87.6390
5130,97.0759,93.4654,94.9695,116.0353,97.7873,107.6647,96.3528,118.0266,116.4362,95.9465
5131,92.1956,88.5000,93.1426,117.6682,92.6669,107.4019,92.0853,119.0545,115.1138,89.0296
5132,99.8893,98.5299,98.2277,106.1824,99.4309,96.3654,96.8717,106.5116,100.7936,102.9530
5133,94.3491,91.2816,96.1841,114.1895,95.4370,103.1196,94.2559,114.8067,110.2294,94.6590
5134,91.9972,93.3808,92.2005,114.2624,92.6953,102.8104,90.7990,113.7400,110.5518,92.6619
5135,95.8790,93.2701,94.9365,110.0563,92.8083,104.3150,95.0366,109.8270,111.3332,94.0558
5136,86.9898,86.6191,92.7352,124.2838,88.3435,109.4740,89.1776,123.8309,115.2294,86.6517
5137,88.2060,89.5006,92.4448,115.2460,92.5247,111.8456,92.9897,117.0413,114.2070,87.1566
5138,98.5845,96.4791,97.1608,104.7563,94.7608,99.2470,95.7992,106.1632,103.4029,100.5309
5139,94.8682,96.1589,95.3910,112.0710,94.5219,101.3478,94.1625,112.1638,110.7628,100.1175
5140,96.4115,95.9757,94.8921,107.9104,97.3384,102.8721,96.3719,109.0421,110.3797,99.2675
5141,90.1291,87.1026,92.4872,122.5743,92.2573,106.9647,88.9489,122.4347,115.0647,89.3271
5142,86.9735,87.8036,93.6526,126.2516,94.3909,111.3568,90.1674,126.8281,117.3776,92.4575
5143,94.7283,94.0054,96.2453,119.3946,94.7314,107.6094,95.2779,119.8468,119.1145,94.5623
5144,92.8583,91.7153,93.6335,122.2543,101.0752,110.3292,93.8023,123.2376,116.3878,95.3420
5145,90.6217,91.0874,94.4242,115.4899,92.8760,107.3139,92.5391,116.0555,116.1692,91.9991
5146,96.5257,90.7134,92.0886,111.2704,91.7251,102.5590,92.3142,115.5653,114.4100,93.8694
5147,89.9843,91.7305,94.5386,110.7255,95.0085,104.1811,93.7980,112.6082,113.5497,96.6936
5148,97.5538,94.4430,94.3787,113.5067,101.0571,104.5762,95.3607,110.9110,108.7981,97.4491
5149,97.2367,96.4030,97.2094,104.8431,95.5801,100.1186,97.2766,105.3653,104.4287,100.0319
5150,91.1675,89.6653,91.6093,118.3737,90.3330,108.1564,90.0649,119.6727,119.9735,89.1023
5151,91.3834,90.8975,93.7140,121.1465,92.3638,107.8781,90.6589,122.0082,119.3953,92.1683
5152,93.9339,93.7920,94.4276,110.8228,96.2039,108.2681,95.8041,112.7415,109.6095,95.7586
5153,91.0689,90.1641,92.9290,120.9391,92.5214,110.0776,91.9808,122.2677,118.0304,91.8501
5154,96.0038,97.3854,100.4614,106.0629,95.9289,104.5663,98.2411,105.2356,105.2138,97.9900
5155,89.7887,87.3935,91.7201,118.2895,91.2913,106.0543,88.9597,121.0769,115.7024,89.3741
5156,90.7671,89.9614,91.9859,118.0840,93.4173,102.1144,90.1105,116.9208,111.2271,92.6801
5157,92.7638,92.0545,93.2865,114.0504,93.5406,102.3054,91.3060,114.8589,109.9333,94.2529
5158,93.4627,91.7849,93.3053,112.9841,90.9998,104.3504,92.3015,113.0294,112.2346,94.8494
5159,97.0251,95.8299,94.5667,107.7991,96.1770,101.7841,95.5838,109.5656,109.2271,94.8617
5160,84.7270,86.1409,90.1966,123.5055,88.1810,106.0507,86.0893,124.0499,117.5089,91.2365
5161,96.8061,96.7491,94.3113,110.3231,98.8769,99.9272,94.8483,110.0749,109.9675,98.8236
5162,90.6509,89.3991,93.3339,120.1973,92.8411,105.3054,92.0279,118.0137,114.1932,87.4325
5163,89.0186,89.9607,93.7522,117.4810,95.6988,104.7202,91.8320,116.7031,116.2701,93.4759
5164,87.2183,88.0913,89.3090,123.5127,93.1012,109.0609,88.5214,123.2388,119.6447,89.0181
5165,88.4934,87.6307,92.9034,126.5999,92.0362,116.7570,89.4436,127.4741,119.5135,86.8080
5166,87.7911,89.2354,92.3161,120.8134,94.5122,114.2262,91.7828,124.4661,127.0342,93.6236
5167,92.2383,91.9743,93.2878,116.0890,91.5242,99.9883,93.2029,114.0800,109.9478,91.7192
5168,95.1340,91.6318,94.7564,111.4910,93.9567,99.3192,94.9260,112.0089,106.8599,93.9464
5169,95.7164,93.4734,95.2085,106.6177,94.5052,97.7934,93.3576,108.1628,101.6066,96.3565
5170,100.3102,96.1432,97.8172,113.4485,99.1477,106.2646,97.4111,112.7814,106.9763,97.9240
5171,101.7321,97.1138,99.3197,112.2491,98.1284,107.4532,99.2167,114.1561,113.1328,99.0291
5172,90.8628,90.3023,91.6461,111.4445,92.0111,97.9650,90.3405,111.6222,108.0454,93.4861
5173,89.2895,88.7496,90.4200,110.4876,88.8931,101.9395,89.7350,112.5393,107.6780,90.0414
5174,97.1491,94.9219,95.2463,105.4410,94.8687,99.1538,96.4460,106.8507,104.0398,97.6721
5175,96.1751,92.0742,92.9125,108.5911,93.3037,101.8303,92.4721,107.9481,106.4558,92.5655
5176,90.3179,90.2699,91.8104,118.4925,92.7436,104.4764,91.0789,119.4216,114.9942,90.0075
5177,97.4009,95.7267,95.7810,105.3585,94.8478,100.0727,94.9428,109.6159,105.0257,103.0949
5178,96.1987,93.4980,92.2101,108.4606,95.1162,102.1354,93.7612,109.8522,107.7403,94.9028
5179,97.8124,94.2847,95.7686,108.1404,93.9815,101.5321,94.0980,108.0460,105.9636,98.9968
5180,90.7550,92.2187,92.5756,118.3074,95.4719,104.5477,90.5382,115.5213,113.0888,93.5205
5181,98.4512,93.8180,98.0564,110.9716,95.6714,102.7415,96.4867,112.4503,108.9714,93.4859
5182,89.9546,87.7210,92.4673,119.2478,93.2527,107.2583,91.2740,119.0665,113.7163,88.6240
5183,89.4820,86.7734,91.5793,116.8610,89.8959,109.0172,88.4345,119.8980,116.5240,89.4238
5184,99.4778,94.0220,95.6779,110.7065,94.9119,101.6423,96.7351,112.1768,112.0770,93.0519
5185,96.2080,94.8194,97.0264,113.4865,94.0028,104.6097,96.5755,115.2701,113.4835,94.4648
5186,91.4412,91.2043,94.5649,114.8026,92.0734,101.4209,91.3704,114.2233,108.6028,94.7390
5187,95.9665,95.2555,98.8941,110.7432,98.4957,105.9088,98.0999,112.4723,109.7345,97.7621
5188,87.0120,88.4537,92.5012,118.1574,92.5924,105.0582,90.2198,118.0743,109.4924,91.6864
5189,95.7464,93.3026,92.5657,100.2041,91.2169,98.3587,91.6780,102.9084,100.3162,94.2844
5190,97.1401,93.5351,96.3266,109.9347,95.8937,105.8585,96.0880,113.7560,110.4529,93.7449
5191,90.6123,90.7108,93.2515,118.0451,90.7057,103.8916,92.8699,117.1040,108.0244,90.8301
5192,92.0696,89.9938,92.4664,114.2764,93.4651,103.0684,91.0158,114.2618,113.3755,93.0547
5193,96.3963,96.2081,95.7134,111.3150,96.8273,104.7956,97.5036,111.9713,106.1393,96.4577
5194,90.5641,88.1984,93.9280,115.1804,88.7272,102.8338,90.5724,115.2294,104.9912,89.8923
5195,92.7437,89.9414,94.7773,117.0442,92.3346,103.1687,93.6596,115.9796,116.6962,87.2691
5196,93.2374,94.7855,93.5979,110.6303,95.9976,105.4060,93.9736,111.2916,113.9946,95.7268
5197,98.5388,97.4864,98.3920,109.7484,98.7191,105.9697,98.8608,109.6836,111.0074,100.2555
5198,92.9901,91.7897,92.2031,111.1568,89.7510,100.3217,91.6492,111.4805,109.7594,91.5091
5199,94.1568,92.8951,94.9125,109.1683,94.2117,104.9240,94.2515,113.3915,110.7858,94.5609
5200,91.0738,88.9724,91.7185,116.6808,93.8285,105.1870,90.8526,115.8082,115.6484,88.0930
5201,94.5868,93.0342,95.0374,112.6764,97.5685,104.8794,95.0341,114.0514,110.6725,95.8747
5202,93.5880,94.6357,97.7964,109.4344,94.2520,106.3894,96.6001,109.3124,107.8427,94.5317
5203,90.8726,90.6930,91.7391,114.1031,91.6511,104.2521,91.4852,114.1546,114.1106,87.9298
