sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
1012,105.7334,101.8332,98.4933,88.4222,97.8388,94.8851,100.3397,88.6250,88.9666,106.5786
1013,111.9281,105.5996,98.9616,87.0136,102.0468,91.0791,99.6171,84.4958,86.3395,114.2485
1014,102.8921,101.6695,95.8357,99.2901,97.1926,96.4527,97.5484,98.4182,92.2753,107.7914
1015,106.4387,105.3192,97.5420,87.0557,103.2368,91.3384,100.4505,85.5443,87.0305,108.4617
1016,106.7835,104.0257,96.8247,89.6027,101.6823,89.0971,98.6117,87.7641,89.8250,112.6700
1017,107.8520,104.3276,95.5539,86.6708,106.0389,87.9230,98.7313,80.4164,82.5419,114.7325
1018,109.1664,103.3289,97.8014,87.3470,105.5340,95.0925,99.8475,85.6861,87.4306,111.9830
1019,111.6571,107.0820,98.5924,77.9825,101.3489,90.7332,101.0833,77.0457,81.1123,112.7936
1020,108.7946,104.3115,99.6566,84.9211,99.3171,89.7816,99.5334,83.3893,86.8989,115.9233
1021,113.2799,106.9777,97.2653,83.1054,100.1957,88.5030,98.4788,81.1973,85.9144,111.0718
1022,111.1428,105.7656,103.2885,83.0659,104.1301,96.0074,103.5860,82.4513,85.6669,115.5203
1023,107.0527,107.4922,98.1964,81.8878,103.7013,90.7595,101.2743,80.8171,81.6043,110.1789
1024,109.1595,105.6582,102.0586,85.5721,103.8880,91.4788,102.0468,84.9257,86.8409,112.6874
1025,109.9826,106.3049,99.4849,83.8871,106.0433,91.0476,98.9492,81.8876,81.9046,120.2521
1026,108.9472,106.0486,102.9923,85.2082,102.4484,95.5019,101.7110,84.7070,92.4852,112.2924
1027,111.1587,111.0605,97.8537,82.6999,107.0385,87.7727,101.0304,79.8020,81.4200,120.8690
1028,108.3195,105.1277,102.8218,86.4948,104.2192,94.2978,102.2686,84.9957,87.5290,115.8539
1029,92.1606,90.2016,91.3466,111.2264,93.6725,101.7601,90.7824,109.3121,111.1098,94.1637
1030,112.4057,107.5692,98.1878,84.5659,107.6547,87.0341,99.9247,82.6334,81.8702,120.6244
1031,108.2127,104.0122,100.9456,84.5600,102.0352,89.1084,99.7038,81.9616,81.5627,112.9527
1032,110.4843,107.3511,97.9343,80.5047,103.8360,89.2224,100.4561,79.5358,79.8465,119.1175
1033,106.6987,104.7501,98.6148,83.8246,98.4058,85.9405,99.0420,82.7803,82.6743,114.7057
1034,106.6165,104.9610,99.6871,83.0660,100.7700,91.8581,101.0685,84.5638,86.3599,109.9607
1035,111.6945,106.7885,102.2720,85.1956,100.9238,91.8506,101.2827,84.1714,89.6371,113.5938
1036,109.7475,106.4420,99.0344,84.8879,95.3919,88.7673,99.4846,83.8725,91.4457,109.3761
1037,107.9168,108.3095,97.5058,79.4424,100.8193,88.6475,100.1236,79.3701,81.4958,114.1330
1038,110.6747,105.3127,95.8619,84.7749,101.4416,88.9168,98.2860,82.5483,82.8918,111.2484
1039,108.2642,108.9478,99.5857,86.8182,105.8039,92.0548,100.6959,84.0521,89.9586,121.2117
1040,107.0336,102.0381,97.5821,85.9662,98.6969,87.3386,99.0781,85.8648,85.6643,111.0233
1041,108.5597,106.1325,97.3181,88.5928,98.9930,89.7204,99.7365,87.9139,89.6875,115.3104
1042,107.3034,105.4081,100.6251,86.2529,100.5977,90.1838,101.3562,86.9343,93.2507,116.6910
1043,107.7451,105.7877,99.1612,83.1750,100.0822,88.3037,101.0850,83.2932,85.4438,112.5636
1044,108.4937,107.0365,100.3051,84.2182,101.7692,86.8787,98.6421,82.4187,83.4878,115.6229
1045,106.1445,104.3587,99.4341,97.6129,106.0422,103.3148,101.4303,97.5939,106.6078,110.1032
1046,104.1486,105.4484,96.9565,88.4460,106.1366,96.2034,100.3382,88.2915,95.4573,111.9733
1047,109.4900,102.3871,99.6021,88.5442,97.7893,92.8402,99.9142,87.9509,92.0691,106.3844
1048,107.2449,104.4769,95.0394,89.3841,101.9211,89.9466,98.3847,86.5664,86.0046,114.9477
1049,115.1565,106.8343,103.3929,86.7111,103.7204,95.7838,102.5063,83.5720,89.8862,114.6136
1050,107.5996,106.3500,97.6660,92.6712,103.0872,94.7966,98.4837,90.6483,98.4282,111.0470
1051,106.3945,103.2274,98.4975,88.1729,102.6493,91.3280,98.9793,87.9066,90.3082,107.9513
1052,108.6983,106.5755,98.7805,86.3287,101.6727,89.3659,101.5756,84.6076,86.3554,114.7488
1053,113.1793,107.3126,100.6178,83.0467,107.4799,94.2824,102.6649,83.0142,85.0279,114.3812
1054,106.3172,105.5803,97.9372,88.9935,105.4735,91.0823,101.7983,88.3725,89.6147,110.1004
1055,106.4159,106.1097,101.3406,91.2129,103.4988,94.1475,102.8116,90.4718,92.9021,112.4885
1056,107.9232,105.4349,95.6269,79.4842,99.4831,85.5983,98.8319,81.5571,81.4280,112.8411
1057,112.2006,109.1728,102.4643,84.8612,109.5880,92.8128,105.1493,82.7961,85.0294,119.6345
1058,106.1024,106.0421,97.1504,82.9157,102.9837,91.1036,98.7402,81.8403,84.4585,111.6256
1059,107.5986,104.3684,98.6403,94.0892,101.9495,97.8531,99.0901,95.6219,97.6319,109.7752
1060,101.3498,102.5434,98.0543,88.4691,100.1748,93.6957,98.3269,89.1945,87.9903,108.3252
1061,106.5688,102.9177,99.3526,95.9163,99.3644,96.2929,97.9833,92.0943,93.2463,110.4720
1062,111.0751,106.9143,99.0331,81.5039,104.1845,89.3426,100.3726,78.2537,82.6661,114.2426
1063,110.7111,107.1484,97.8682,77.8811,99.9787,83.4766,98.9325,76.5425,76.4059,115.6484
1064,113.7338,104.4235,99.2327,86.7814,103.3219,93.2904,101.3182,84.9857,86.6377,111.4986
1065,110.7586,105.7303,102.5723,84.5363,101.8608,93.4161,100.7410,81.0018,84.6381,115.2902
1066,109.3230,108.0357,97.1669,84.2530,103.2972,87.3487,100.5753,82.4476,84.6138,118.6044
1067,110.8313,109.6999,99.8964,83.1296,112.0082,90.2713,102.0925,81.6617,80.2583,121.4609
1068,102.0699,101.5828,97.3244,97.6757,96.4984,92.6116,97.2206,98.1998,100.1483,107.8560
1069,109.3197,105.9787,99.4861,89.1382,104.3043,86.4147,98.8938,85.7305,86.2447,113.8689
1070,107.5107,107.4234,96.0870,88.2716,104.3752,89.1796,98.8311,84.1815,84.9903,116.0345
1071,108.2849,106.2666,99.6164,88.1159,100.3759,90.2109,101.2352,87.7042,92.7926,109.7667
1072,110.6584,108.3516,99.3125,85.2327,108.4175,92.5976,102.7818,82.5395,83.7230,120.6201
1073,102.2822,99.7822,96.6886,84.7422,97.7375,91.7858,97.5704,85.6547,84.0079,106.2792
1074,112.1199,104.9753,99.3165,87.5627,99.1729,91.5425,100.6114,86.7493,91.2607,112.9426
1075,113.5292,105.9439,102.0808,82.4653,102.7997,92.5688,101.9821,82.2538,83.7575,112.6417
1076,105.9054,102.0153,97.2838,89.5706,101.0292,93.4540,96.6783,87.4358,91.4862,113.1213
1077,109.4158,105.8060,99.6032,84.0326,98.8963,92.8856,98.9248,82.5543,85.4669,111.7721
1078,101.5235,99.6220,98.4457,94.1231,96.4334,96.4771,98.3213,94.4410,98.5750,104.2080
1079,104.4587,103.0585,99.4293,94.4484,95.7468,90.7194,98.3204,93.7975,98.2009,105.5254
1080,108.8035,107.0745,98.7801,84.6216,102.6561,88.0505,100.1484,84.8971,88.6607,115.5371
1081,114.8849,108.2570,100.1612,80.1890,103.1925,89.9477,102.3923,80.1846,82.1503,117.3075
1082,112.5942,106.7099,100.1297,84.5065,106.0008,90.3545,101.4068,81.1518,84.9507,117.4399
1083,105.2152,102.8835,96.4692,89.0361,102.5079,94.7828,97.5873,86.9807,91.5486,108.9618
1084,104.5370,105.7920,95.9656,83.6843,99.6380,90.7919,102.5775,85.5038,89.9165,110.4590
1085,111.4626,103.9841,98.4583,84.6473,101.3764,91.5759,100.0920,84.4677,86.5462,109.2253
1086,109.7975,106.0044,101.2536,80.9806,100.1049,87.4130,99.6129,79.3051,82.0392,115.5971
1087,111.0159,105.8920,98.8442,84.8696,105.1228,94.3863,101.8914,81.1768,85.3718,115.4194
1088,101.6662,100.5248,99.3204,92.7355,97.7360,94.9998,99.8410,92.7396,93.2845,101.3131
1089,115.1121,106.9389,99.2996,83.4611,105.6938,86.4346,100.1067,81.1570,80.9368,122.9614
1090,107.9455,104.3569,98.3710,84.2286,101.5948,93.6045,99.3863,85.1003,87.6059,113.7022
1091,112.2460,106.0322,99.0967,93.5463,104.0092,97.7864,101.3675,90.3973,92.0374,113.7106
1092,107.3830,102.1017,98.7046,84.0716,102.4075,88.4571,99.9268,82.4923,85.6700,112.1327
1093,107.5675,105.1633,95.1976,83.6564,102.9679,89.4818,97.5134,84.0741,85.3861,112.8093
1094,109.2079,105.1550,96.5134,81.3629,98.4003,90.1245,98.1757,82.3436,85.8976,107.2060
1095,114.1250,107.0956,100.8473,84.5585,101.3862,89.4676,101.2710,83.3856,84.7649,118.8845
1096,101.5244,100.2073,102.4126,98.6912,99.5829,100.2502,102.4304,99.6082,106.0412,104.2651
1097,110.2681,105.6522,99.4247,84.9405,96.8760,89.0485,100.0587,82.9384,86.7612,109.3460
1098,107.2698,103.2661,97.5191,85.9499,100.0283,90.4373,98.1764,84.5463,89.7542,108.8328
1099,106.9407,104.8546,101.2512,88.9700,102.1423,97.0833,101.1455,89.3791,95.9788,110.4218
1100,107.0818,103.7934,104.1573,91.3836,99.7422,94.6425,101.2102,93.2345,100.7712,107.7637
1101,108.5712,105.6324,97.4156,83.9364,102.8851,92.9685,99.2395,83.6375,86.5273,111.8905
1102,110.2065,105.1708,100.3359,82.0729,103.0525,91.9706,99.9589,80.2192,82.1756,113.1379
1103,109.3917,103.4170,97.3628,88.1842,97.9186,90.0435,97.8057,85.5275,91.1094,110.1971
1104,103.4996,101.5107,100.0017,88.2668,96.0699,90.5369,97.2569,87.8774,90.0045,111.3852
1105,115.0628,108.7873,101.7313,81.4869,109.6568,99.8940,102.4626,78.2180,83.0013,118.6077
1106,106.3420,102.0689,97.3550,87.9069,101.4572,94.3268,97.4656,86.7614,89.8138,108.8344
1107,104.3828,103.5219,99.4221,92.1285,100.2928,90.9767,98.2419,89.4811,93.6322,111.4449
1108,107.7984,105.9931,98.7692,81.2443,106.8081,88.6701,100.0849,79.2742,81.2404,118.3400
1109,108.9889,104.6106,99.4090,87.2144,108.1921,97.5555,101.3833,86.7083,91.7298,110.8356
1110,110.0808,106.4103,100.1577,82.5882,100.0786,86.9095,100.1713,81.7479,84.0084,113.5596
1111,109.2056,106.9003,100.3411,86.8754,100.5017,92.5486,101.7353,86.4624,91.5825,109.9429
1112,107.5570,105.5877,103.8185,87.5587,101.8379,96.4190,101.9909,87.9061,96.0830,112.5165
1113,108.7116,105.3404,98.8407,87.8954,98.7071,88.6463,101.2173,88.5015,89.4516,110.2766
1114,105.0195,102.4712,100.6011,90.7752,101.0509,91.9177,100.8547,90.3756,93.6599,107.8112
1115,108.4176,104.0727,99.6907,85.1702,99.0973,95.5474,99.8153,85.6398,87.7330,109.1665
1116,116.2505,109.8759,103.7346,82.6884,104.2339,89.4286,101.3179,79.9724,80.8384,119.0955
1117,112.5142,104.5280,99.2427,87.5627,100.6451,89.4255,98.3187,86.5949,90.0224,113.4370
1118,110.4726,106.0372,102.4600,84.2583,103.0455,92.7220,101.0994,84.7748,87.1967,112.4631
1119,105.8713,103.9443,94.9191,90.1859,96.3177,90.0254,99.0384,89.3641,95.8601,106.6787
1120,109.9718,108.9686,98.6387,81.9245,107.1992,92.7784,102.3861,80.9620,85.6098,117.6690
1121,113.3611,106.4032,101.6594,85.9948,103.6329,92.8158,100.9351,83.1980,87.8568,115.3147
1122,108.5552,103.8405,102.0281,86.7787,98.0202,95.0035,102.4232,88.0468,91.5077,109.6836
1123,111.3520,106.9011,102.2706,81.2912,102.7279,93.2361,99.8261,80.4291,86.7926,117.2670
1124,108.8098,105.0316,100.6584,87.0795,106.2003,97.0662,101.6700,86.5081,94.0104,114.5537
1125,113.3241,107.8273,100.6139,88.7976,104.0941,93.1170,102.4027,87.6373,91.3473,116.4214
1126,107.5042,105.9012,102.2882,89.5650,101.4860,97.3720,98.8885,88.7763,98.9578,110.2675
1127,103.1824,103.6041,100.4198,92.3001,98.5491,96.9766,100.1811,92.5388,100.5795,106.7455
1128,106.2697,101.4327,96.9329,91.9920,95.5795,96.0836,97.4455,90.5089,96.7800,110.2735
1129,111.5196,104.7716,99.3622,81.6900,106.1760,93.9854,98.9287,79.0003,82.7668,108.7610
1130,112.8450,107.1020,102.5031,83.4619,103.6217,93.9121,103.6676,82.4512,89.8209,114.1522
1131,101.0164,101.9697,94.5215,97.0901,96.6342,90.9463,97.0058,96.7249,102.0553,107.3310
1132,109.5410,107.4982,96.8971,80.8300,98.6227,83.4789,101.2592,81.6494,77.4898,117.9152
1133,97.9464,95.8992,96.0125,103.1581,95.4078,100.2898,94.6678,105.4883,103.6337,99.1027
1134,108.7825,108.2337,97.8719,83.6380,102.9285,90.1096,100.6610,81.5930,87.8870,111.7554
1135,103.6264,102.1923,95.3465,87.5052,97.8758,86.3836,95.9663,84.1468,85.5220,106.8862
1136,110.3267,106.7616,99.7846,84.5297,103.8135,93.9768,101.7512,85.5545,88.0764,112.3099
1137,109.8191,108.1614,98.3333,83.6021,101.3091,85.6545,99.8085,81.2345,82.6464,119.8957
1138,107.6190,104.4713,98.8496,91.0227,100.8584,92.5866,98.6461,89.3882,92.9214,113.4985
1139,111.6038,106.9421,99.8999,85.1288,98.5137,92.6084,101.7970,84.2923,87.2048,112.7924
1140,109.8714,105.4985,101.4520,88.0994,102.9434,90.0634,100.9605,86.3909,87.8837,116.4065
1141,106.3575,104.9400,100.3011,90.2330,100.6792,95.9023,102.2675,90.3907,92.1910,108.7988
1142,104.8302,102.7136,97.0381,83.8135,98.4939,90.2295,97.0570,83.8397,87.4846,104.3867
1143,114.6002,106.7650,98.2752,81.6642,105.9687,89.8863,99.7562,77.1214,78.4395,119.1791
1144,103.2037,105.0541,101.2679,86.2201,100.4815,90.8152,100.8498,86.3749,88.5550,113.1461
1145,106.3926,104.7540,94.2815,85.4237,105.6546,85.5522,97.1597,81.4330,82.8744,117.8954
1146,112.6466,106.6823,97.2947,90.2740,105.2871,90.3993,100.5400,89.1457,91.0548,113.4757
1147,107.6263,105.1392,100.8906,89.7339,105.6942,96.8004,102.6323,88.5124,94.2327,109.3298
1148,110.7275,107.1360,100.9640,83.1855,100.6874,88.5447,99.8118,81.8931,88.2425,112.4847
1149,102.4088,98.2223,95.9993,93.6092,99.3170,97.0430,97.4263,93.3702,97.5805,102.5541
1150,103.5420,105.7999,95.6645,90.3296,104.1529,86.2454,97.2196,89.0979,87.4250,116.1747
1151,105.0890,104.2496,99.3801,90.8719,99.7619,93.0280,99.5468,89.4418,94.6563,112.1514
1152,109.1595,105.6582,102.0586,85.5721,103.8880,91.4788,102.0468,84.9257,86.8409,112.6874
1153,101.7939,100.2835,98.4732,97.0221,96.5451,94.6946,97.1880,94.3966,100.9409,101.4452
1154,108.7591,103.3755,96.2020,82.4520,97.9777,86.2232,98.4303,83.8249,82.0833,111.2869
1155,108.3130,102.9060,98.0728,83.7034,96.7608,86.9228,96.6738,82.1233,80.4761,111.0796
1156,105.3553,103.1716,99.6058,96.2560,97.2254,98.9170,100.7865,97.4974,100.7349,105.0673
1157,109.3581,102.3215,101.0617,85.7955,98.4314,91.8995,99.6005,84.3185,88.0807,107.4122
1158,104.4442,101.5616,98.5162,90.0703,103.3081,91.1486,99.5493,87.5651,89.1490,105.9872
1159,107.5867,107.6213,95.9632,85.7400,104.0834,89.6645,100.5923,83.5827,84.5032,116.5410
1160,112.6732,111.8500,100.3793,82.8981,111.2493,93.7014,103.2016,79.4806,85.7813,122.2122
1161,107.8655,106.3326,100.1497,86.7376,102.5838,93.2896,100.5179,85.4510,87.7887,117.2471
1162,107.7261,103.9414,99.3385,87.6303,96.2802,90.9980,99.5782,89.6914,94.7099,109.2473
1163,110.1675,106.4377,97.7966,84.8507,106.8113,93.8657,101.1624,82.5259,85.0549,116.8662
1164,105.8681,101.2803,95.7851,87.9352,103.4256,95.8143,99.3157,86.3739,91.7161,103.9177
1165,113.2348,106.5458,99.6448,81.9220,101.0196,92.0061,101.0208,82.5488,83.2817,112.0497
1166,104.7767,101.7126,98.1778,93.5503,98.7789,94.0616,98.3913,92.0793,93.0448,105.2651
1167,108.8919,104.9686,99.9492,90.0870,100.7159,91.7093,101.3334,90.3477,94.1083,112.7158
1168,112.9779,105.1874,100.1634,85.6690,101.9431,90.2673,100.0318,82.0067,81.6477,117.0151
1169,106.5488,99.7870,95.7843,88.8502,95.9885,90.1859,96.8753,87.0615,86.0802,109.6218
1170,101.0921,99.1282,94.2861,92.9771,95.8501,92.4761,95.9244,93.6042,95.6057,104.8597
1171,93.8106,93.0654,91.7689,105.1900,93.4063,96.5365,91.2826,101.4068,106.8673,94.7297
1172,103.1515,101.7095,100.9048,93.5591,98.3549,95.2885,100.7701,95.9491,97.2439,107.2151
1173,118.2100,109.9812,104.7852,83.7608,107.1233,94.5532,106.5617,85.0439,85.3668,116.8011
1174,110.7002,105.3160,100.1273,85.5029,105.4110,94.7561,99.4769,85.7326,88.5249,111.5698
1175,105.6896,107.7913,98.2446,89.5360,104.6140,89.6735,100.6056,84.5956,85.7018,117.3877
1176,108.1674,105.0862,99.8803,85.4642,108.0611,93.6520,100.9508,84.7342,86.1378,114.6876
1177,106.7646,101.4979,98.7093,85.8864,97.9455,90.9393,97.6456,87.3013,93.2368,109.1198
1178,107.9021,105.1159,97.6654,82.9504,101.3434,91.3384,98.7115,81.6498,83.4112,111.9348
1179,109.4160,106.1916,99.4817,84.8528,98.0979,92.8518,98.9525,83.9607,89.3674,111.6912
1180,108.6936,105.2943,96.0466,82.8608,103.9375,91.2170,97.9569,79.2256,84.0888,114.5924
1181,108.3099,104.3975,98.5369,89.7129,99.6962,91.8523,101.6242,91.2560,92.1504,107.1871
1182,108.0777,104.0444,98.8914,88.2796,97.5053,93.3836,98.5396,88.2074,94.6527,104.8929
1183,108.7254,104.1699,96.8784,87.7486,102.1870,87.7058,97.9001,84.4914,87.3180,111.8118
1184,104.0083,101.1698,101.6318,91.8599,100.1012,94.2697,100.8258,92.8038,100.6420,107.3634
1185,107.9405,102.1301,100.7891,86.7583,99.7327,91.7025,100.4322,88.1938,89.7648,107.5659
1186,104.8872,102.9257,98.4611,83.8771,100.2964,89.9078,98.7475,83.0597,88.6036,108.9200
1187,110.1168,105.2045,96.6316,85.7600,105.4231,88.1859,99.2950,80.2016,80.5858,118.1675
1188,110.5523,104.4993,101.0179,86.3499,97.9117,90.1179,100.9458,86.9696,87.9681,110.7812
1189,112.4608,110.9583,100.9478,83.9323,107.2516,87.8819,104.2763,81.7903,84.2521,123.4978
1190,106.1942,103.7574,95.6100,83.5247,101.3515,89.6522,98.4052,83.8060,87.2902,112.5440
1191,109.2937,104.8743,98.0749,88.1779,100.1345,94.3415,99.2557,90.2589,93.3216,109.5300
1192,114.1321,109.2131,101.3875,82.6854,103.1532,92.7262,101.1599,80.9502,84.5940,116.4635
1193,105.8140,105.0887,98.3101,84.6320,100.0094,86.9214,98.6992,83.5504,84.7491,111.1329
1194,112.3877,109.4437,98.5848,83.6938,107.8660,93.3597,102.9101,82.3175,86.6047,121.4130
1195,101.9044,96.8823,97.8150,101.1210,97.0800,101.7146,96.4866,101.4598,101.7940,97.0684
1196,107.4559,101.5838,96.2884,94.3725,101.3124,92.8347,98.6080,92.0396,93.3114,107.6711
1197,106.9602,100.5997,99.1923,98.3216,100.8946,97.0821,99.7870,99.1501,100.5304,105.4581
1198,109.9142,102.2185,97.5301,83.9259,102.5728,87.4078,98.6631,81.9758,81.1931,113.5671
1199,103.7242,105.3990,98.2784,92.2274,101.4407,97.0276,99.3918,89.8726,94.0590,113.1465
1200,114.2173,106.9480,97.7712,77.8988,107.3440,90.2822,100.0811,74.2613,76.4284,116.2521
1201,106.2031,104.1212,99.5035,83.9611,97.3193,89.0870,98.6583,82.7492,83.9458,111.3329
1202,105.4422,103.2794,99.2404,85.3877,96.7080,90.1055,98.9877,83.7786,85.0623,108.9056
1203,108.6937,104.1772,100.6245,92.5141,99.8606,95.1909,101.0289,92.0741,94.5126,107.5679
1204,103.9394,100.6864,97.3762,86.4494,99.0360,93.4966,98.3016,87.3436,90.7275,103.7758
1205,109.2655,103.8518,99.4200,96.5522,102.4517,100.1797,97.9410,94.8285,99.6948,114.0115
1206,110.9552,105.8429,95.5378,86.7154,103.4664,88.0229,98.2097,84.7671,85.6219,118.4251
1207,108.2039,104.0952,99.5400,90.6628,98.1542,95.5858,101.0949,91.7651,92.1950,114.4177
1208,108.9979,107.1728,99.1596,85.1607,102.9479,89.2768,101.8351,85.5754,87.3873,115.2104
1209,109.3364,105.2015,99.9781,87.1874,104.3190,92.1129,101.8907,86.7375,88.6212,111.3526
1210,111.2693,107.0861,99.9646,82.5193,106.2159,93.0522,102.0438,79.2273,80.1011,117.4722
1211,106.7740,100.4751,97.0142,86.6147,97.5543,94.6948,97.0708,83.7994,87.0843,104.8605
1212,103.8488,100.7140,98.3032,86.6374,97.4602,89.7475,97.2285,85.7674,87.7535,109.1196
1213,104.6884,101.7413,99.1597,91.9864,100.6996,96.3339,99.7605,89.9564,93.5894,106.7719
1214,109.9417,105.1167,101.2583,90.1310,101.4008,94.4735,104.1545,91.3697,96.9020,113.3897
1215,112.0898,107.1418,96.5121,80.1967,102.0084,89.0569,100.2958,78.8406,80.7259,112.9388
1216,114.6762,108.5977,100.8440,81.3293,106.9298,93.0167,101.1713,77.8110,81.0705,118.9101
1217,106.7910,103.5698,98.7020,89.5398,102.8658,91.3845,99.3558,87.3950,88.9428,110.3347
1218,109.7200,104.0725,97.2092,81.8566,98.4492,89.3459,99.1974,81.0925,83.0434,108.8706
1219,111.8882,105.4657,99.1118,84.9196,107.0894,91.8936,98.5268,80.9402,82.3725,120.3944
1220,107.8198,103.7798,97.7984,82.5895,97.0212,86.5581,97.3742,82.7910,82.1975,111.7729
1221,102.8280,102.2227,95.0687,89.2150,97.1251,88.8524,100.0485,90.4906,90.5167,106.4545
1222,104.0064,102.6390,95.9900,91.2089,99.6302,94.1980,99.6645,93.3075,95.9919,106.5025
1223,111.4554,106.2119,102.8013,87.3037,104.8736,93.7125,100.7461,84.9535,87.1732,114.0784
1224,106.3696,106.3223,97.4253,84.8698,102.7757,90.8711,102.0990,85.5974,85.1036,114.4010
1225,107.2824,101.9464,97.3859,94.7801,98.9984,90.6181,98.0611,94.9288,94.1454,111.7283
1226,109.2400,107.8565,99.7602,91.7394,102.6073,92.6682,100.2619,90.5034,97.5492,114.0390
1227,102.9139,102.5312,96.0648,94.5756,101.3176,91.0557,98.6887,94.6597,95.3453,111.2427
1228,109.0370,107.4354,99.2487,80.7242,107.4722,88.5298,103.0216,79.1065,77.6889,122.7024
1229,111.3701,109.0864,101.1832,83.8742,103.8043,92.9354,103.3708,82.7342,89.3120,117.2848
1230,111.4036,105.0371,99.5578,82.3168,107.5564,87.5102,102.0395,80.2348,79.7863,115.4537
1231,105.1464,104.1044,99.0280,83.7532,101.1012,91.5722,100.7425,83.5655,84.6812,111.3486
1232,105.6007,102.1941,97.6482,79.7562,98.2615,90.8235,100.4467,83.2384,81.4257,107.4554
1233,98.9005,98.7345,97.9802,95.9321,94.5498,89.9753,94.1943,91.2278,95.7986,100.4547
1234,113.1731,104.7265,99.0440,84.7462,99.3045,91.8398,99.2428,85.4060,89.8149,112.4912
1235,105.5859,105.2100,99.3196,82.7794,100.8029,91.6046,100.7079,82.0788,84.7719,112.6720
1236,107.6181,101.6604,98.8665,89.9622,102.4828,93.7678,100.3698,89.3186,92.5489,112.0746
1237,110.5407,110.1658,98.2994,79.0006,105.8199,89.8576,102.7000,78.6857,82.7434,114.5693
1238,109.8495,106.2371,100.8158,80.7294,106.2709,94.6025,101.3662,78.6860,82.7397,116.6085
1239,109.4486,105.0788,97.2592,87.0268,99.5622,88.8865,100.0174,86.6736,85.2749,113.3088
1240,107.2225,105.0164,102.0811,85.1993,101.3302,93.8825,102.6848,85.6293,88.0578,108.9558
1241,108.1654,105.0287,97.3079,86.6925,100.8277,89.4994,98.5026,86.2219,89.5906,113.3151
1242,103.2887,100.0071,95.6693,93.9278,99.6393,96.8909,97.7799,93.7377,92.6863,104.2610
1243,111.6245,109.0971,100.7389,81.3806,100.8959,89.7385,101.4889,80.1529,86.2574,113.5048
1244,103.8243,103.6328,96.5855,87.1446,97.0724,93.4791,98.5829,85.9962,89.9152,105.4152
1245,112.7740,105.8013,100.8919,83.5555,99.8811,90.9676,99.4374,81.4563,84.3118,110.8522
1246,106.9302,100.9973,95.8867,88.5555,98.0636,90.4620,97.6224,87.4602,87.1958,109.7950
1247,106.1336,106.7041,99.5844,90.9478,102.5679,98.2638,99.9795,89.0908,95.8174,116.3270
1248,108.0171,105.2242,100.1332,82.9696,101.3867,88.1603,99.4037,82.2650,83.0422,112.8027
1249,109.5424,102.6851,99.1438,83.9460,101.9681,92.7536,99.5553,82.1378,86.8469,109.9238
1250,108.5687,104.9600,96.6273,83.0373,105.5917,95.2364,99.9364,83.3869,83.5678,112.6684
1251,115.8505,109.9849,102.6446,83.2819,108.8143,95.8949,103.9368,78.2877,82.0146,120.7487
1252,111.2398,104.9323,99.1984,89.7023,100.0606,91.2358,99.0466,89.1452,92.7423,112.3624
1253,113.2889,106.3995,100.2743,82.0206,106.8250,88.3013,101.2628,79.0243,79.5085,119.7870
1254,107.5140,104.2896,99.6139,80.8614,99.5990,90.5026,99.8059,79.9792,81.3635,110.7406
1255,108.2704,106.4485,98.5263,87.1763,101.2524,92.1207,101.0591,84.7205,88.2391,112.2273
1256,107.0846,106.8879,100.1296,85.5352,101.5280,89.4940,98.8692,86.0947,90.1923,113.4882
1257,99.2326,98.0873,97.5294,88.7487,96.2751,91.9201,97.6384,91.5607,93.0463,106.0475
1258,107.6199,106.0273,97.8894,84.3210,102.3976,90.3047,100.8381,81.2178,82.0219,116.0001
1259,103.4660,101.7643,95.3134,88.1482,97.8562,88.2148,95.6676,88.4072,85.3307,111.2495
1260,103.3654,102.3253,98.7743,87.3759,99.0222,95.4712,98.5189,88.7936,94.2504,106.2599
1261,104.7901,105.5803,97.6174,82.2768,103.6923,91.6299,100.6981,81.6722,85.3768,112.0159
1262,110.3652,104.2163,98.5329,84.5800,100.3434,92.2289,99.6206,83.0822,84.1920,111.9172
1263,110.1938,105.0460,98.0556,85.9831,102.1212,87.4272,98.6082,84.1691,85.5620,113.7779
1264,107.3398,103.1547,95.8677,85.6380,101.3782,90.7744,98.0344,84.7589,85.5436,114.2285
1265,108.1825,104.5695,100.1886,91.8229,101.8598,94.0166,102.7462,92.8526,94.2060,113.3394
1266,108.9356,101.9386,97.8629,86.1550,98.8770,94.5125,98.1212,84.6219,83.4847,105.5483
1267,112.5579,108.1326,99.9807,83.8312,100.6759,89.7631,101.0060,82.1308,87.3812,111.4915
1268,104.6742,104.0095,97.5568,85.6021,99.2798,88.3758,97.5778,84.2961,86.3063,109.8666
1269,115.9195,106.9567,103.9856,83.8896,106.8148,94.9549,102.8471,80.7569,83.7299,117.5796
1270,107.2253,110.0198,100.8694,86.0439,104.7029,89.6301,103.5274,84.5406,85.0191,117.1350
1271,110.2618,108.1630,100.6550,82.6444,105.5698,90.0390,102.1321,80.0188,82.7191,114.2618
1272,108.3319,107.4135,101.1173,84.1294,101.1254,91.7391,103.4608,85.1336,87.2687,114.8804
1273,110.9153,106.2626,100.2957,87.5709,101.4318,92.0389,101.1542,87.0700,87.3662,113.2463
